Combination,Binding_Entity,Antigen,Seed,Approx_DeltaG_kcal_per_mol,Prodigy_DeltaG_kcal_per_mol,Contacts,Model_Path,Antibody_Type,Is_Scaled
nblys_1mel_sars,nblys_1mel,sars,6,-45.2,-11.9,452,results\model_directory\fold_nblys_1mel_sars_seed_6_model_3.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,6,-40.2,-9.5,402,results\model_directory\fold_nblys_1mel_sars_seed_6_model_4.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,7,-65.9,-14.0,659,results\model_directory\fold_nblys_1mel_sars_seed_7_model_0.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,7,-66.7,-13.2,667,results\model_directory\fold_nblys_1mel_sars_seed_7_model_1.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,7,-62.7,-13.7,627,results\model_directory\fold_nblys_1mel_sars_seed_7_model_2.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,7,-56.5,-13.4,565,results\model_directory\fold_nblys_1mel_sars_seed_7_model_3.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,7,-61.7,-13.6,617,results\model_directory\fold_nblys_1mel_sars_seed_7_model_4.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,8,-64.5,-13.6,645,results\model_directory\fold_nblys_1mel_sars_seed_8_model_0.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,8,-66.10000000000001,-14.8,661,results\model_directory\fold_nblys_1mel_sars_seed_8_model_1.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,8,-56.0,-13.2,560,results\model_directory\fold_nblys_1mel_sars_seed_8_model_2.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,8,-64.5,-14.5,645,results\model_directory\fold_nblys_1mel_sars_seed_8_model_3.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,8,-80.2,-13.6,802,results\model_directory\fold_nblys_1mel_sars_seed_8_model_4.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,9,-58.900000000000006,-13.7,589,results\model_directory\fold_nblys_1mel_sars_seed_9_model_0.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,9,-53.900000000000006,-13.7,539,results\model_directory\fold_nblys_1mel_sars_seed_9_model_1.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,9,-59.400000000000006,-13.2,594,results\model_directory\fold_nblys_1mel_sars_seed_9_model_2.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,9,-66.7,-13.3,667,results\model_directory\fold_nblys_1mel_sars_seed_9_model_3.cif,1,False
nblys_1mel_sars,nblys_1mel,sars,9,-51.400000000000006,-12.8,514,results\model_directory\fold_nblys_1mel_sars_seed_9_model_4.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,1,-39.2,-8.7,392,results\model_directory\fold_nbmcherry_8im0_alb_seed_1_model_0.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,1,-33.0,-8.9,330,results\model_directory\fold_nbmcherry_8im0_alb_seed_1_model_1.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,1,-33.1,-7.3,331,results\model_directory\fold_nbmcherry_8im0_alb_seed_1_model_2.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,1,-34.300000000000004,-9.5,343,results\model_directory\fold_nbmcherry_8im0_alb_seed_1_model_3.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,1,-22.8,-7.5,228,results\model_directory\fold_nbmcherry_8im0_alb_seed_1_model_4.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,10,-36.0,-9.3,360,results\model_directory\fold_nbmcherry_8im0_alb_seed_10_model_0.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,10,-39.800000000000004,-8.2,398,results\model_directory\fold_nbmcherry_8im0_alb_seed_10_model_1.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,10,-31.0,-8.2,310,results\model_directory\fold_nbmcherry_8im0_alb_seed_10_model_2.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,10,-60.1,-10.2,601,results\model_directory\fold_nbmcherry_8im0_alb_seed_10_model_3.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,10,-47.2,-9.6,472,results\model_directory\fold_nbmcherry_8im0_alb_seed_10_model_4.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,2,-42.1,-9.6,421,results\model_directory\fold_nbmcherry_8im0_alb_seed_2_model_0.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,2,-22.200000000000003,-7.9,222,results\model_directory\fold_nbmcherry_8im0_alb_seed_2_model_1.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,2,-30.400000000000002,-9.5,304,results\model_directory\fold_nbmcherry_8im0_alb_seed_2_model_2.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,2,-33.5,-8.1,335,results\model_directory\fold_nbmcherry_8im0_alb_seed_2_model_3.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,2,-26.200000000000003,-7.5,262,results\model_directory\fold_nbmcherry_8im0_alb_seed_2_model_4.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,3,-30.6,-8.8,306,results\model_directory\fold_nbmcherry_8im0_alb_seed_3_model_0.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,3,-23.700000000000003,-8.8,237,results\model_directory\fold_nbmcherry_8im0_alb_seed_3_model_1.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,3,-25.900000000000002,-7.2,259,results\model_directory\fold_nbmcherry_8im0_alb_seed_3_model_2.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,3,-43.900000000000006,-9.6,439,results\model_directory\fold_nbmcherry_8im0_alb_seed_3_model_3.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,3,-33.5,-7.8,335,results\model_directory\fold_nbmcherry_8im0_alb_seed_3_model_4.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,4,-29.400000000000002,-8.4,294,results\model_directory\fold_nbmcherry_8im0_alb_seed_4_model_0.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,4,-32.0,-6.5,320,results\model_directory\fold_nbmcherry_8im0_alb_seed_4_model_1.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,4,-26.0,-8.3,260,results\model_directory\fold_nbmcherry_8im0_alb_seed_4_model_2.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,4,-22.200000000000003,-7.5,222,results\model_directory\fold_nbmcherry_8im0_alb_seed_4_model_3.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,4,-36.1,-8.4,361,results\model_directory\fold_nbmcherry_8im0_alb_seed_4_model_4.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,5,-22.900000000000002,-8.6,229,results\model_directory\fold_nbmcherry_8im0_alb_seed_5_model_0.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,5,-26.3,-7.9,263,results\model_directory\fold_nbmcherry_8im0_alb_seed_5_model_1.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,5,-8.8,-5.8,88,results\model_directory\fold_nbmcherry_8im0_alb_seed_5_model_2.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,5,-37.300000000000004,-8.6,373,results\model_directory\fold_nbmcherry_8im0_alb_seed_5_model_3.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,5,-75.9,-11.8,759,results\model_directory\fold_nbmcherry_8im0_alb_seed_5_model_4.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,6,-27.900000000000002,-8.5,279,results\model_directory\fold_nbmcherry_8im0_alb_seed_6_model_0.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,6,-24.0,-7.4,240,results\model_directory\fold_nbmcherry_8im0_alb_seed_6_model_1.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,6,-56.2,-9.8,562,results\model_directory\fold_nbmcherry_8im0_alb_seed_6_model_2.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,6,-77.10000000000001,-9.2,771,results\model_directory\fold_nbmcherry_8im0_alb_seed_6_model_3.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,6,-14.100000000000001,-7.1,141,results\model_directory\fold_nbmcherry_8im0_alb_seed_6_model_4.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,7,-36.800000000000004,-10.6,368,results\model_directory\fold_nbmcherry_8im0_alb_seed_7_model_0.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,7,-29.1,-9.7,291,results\model_directory\fold_nbmcherry_8im0_alb_seed_7_model_1.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,7,-27.8,-8.6,278,results\model_directory\fold_nbmcherry_8im0_alb_seed_7_model_2.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,7,-71.10000000000001,-11.1,711,results\model_directory\fold_nbmcherry_8im0_alb_seed_7_model_3.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,7,-39.1,-9.4,391,results\model_directory\fold_nbmcherry_8im0_alb_seed_7_model_4.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,8,-31.700000000000003,-9.5,317,results\model_directory\fold_nbmcherry_8im0_alb_seed_8_model_0.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,8,-27.200000000000003,-7.6,272,results\model_directory\fold_nbmcherry_8im0_alb_seed_8_model_1.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,8,-50.400000000000006,-8.9,504,results\model_directory\fold_nbmcherry_8im0_alb_seed_8_model_2.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,8,-14.200000000000001,-7.0,142,results\model_directory\fold_nbmcherry_8im0_alb_seed_8_model_3.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,8,-37.4,-8.6,374,results\model_directory\fold_nbmcherry_8im0_alb_seed_8_model_4.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,9,-40.300000000000004,-8.8,403,results\model_directory\fold_nbmcherry_8im0_alb_seed_9_model_0.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,9,-31.6,-7.6,316,results\model_directory\fold_nbmcherry_8im0_alb_seed_9_model_1.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,9,-34.0,-10.0,340,results\model_directory\fold_nbmcherry_8im0_alb_seed_9_model_2.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,9,-27.1,-7.4,271,results\model_directory\fold_nbmcherry_8im0_alb_seed_9_model_3.cif,1,False
nbmcherry_8im0_alb,nbmcherry_8im0,alb,9,-37.4,-8.1,374,results\model_directory\fold_nbmcherry_8im0_alb_seed_9_model_4.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,1,-18.1,-7.3,181,results\model_directory\fold_nbmcherry_8im0_gfp_seed_1_model_0.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,1,-19.8,-7.5,198,results\model_directory\fold_nbmcherry_8im0_gfp_seed_1_model_1.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,1,-16.7,-7.0,167,results\model_directory\fold_nbmcherry_8im0_gfp_seed_1_model_2.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,1,-28.3,-9.1,283,results\model_directory\fold_nbmcherry_8im0_gfp_seed_1_model_3.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,1,-27.0,-8.8,270,results\model_directory\fold_nbmcherry_8im0_gfp_seed_1_model_4.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,10,-14.9,-7.8,149,results\model_directory\fold_nbmcherry_8im0_gfp_seed_10_model_0.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,10,-19.1,-7.4,191,results\model_directory\fold_nbmcherry_8im0_gfp_seed_10_model_1.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,10,-23.5,-8.4,235,results\model_directory\fold_nbmcherry_8im0_gfp_seed_10_model_2.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,10,-19.3,-6.9,193,results\model_directory\fold_nbmcherry_8im0_gfp_seed_10_model_3.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,10,-18.3,-7.6,183,results\model_directory\fold_nbmcherry_8im0_gfp_seed_10_model_4.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,2,-20.6,-7.9,206,results\model_directory\fold_nbmcherry_8im0_gfp_seed_2_model_0.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,2,-11.600000000000001,-6.7,116,results\model_directory\fold_nbmcherry_8im0_gfp_seed_2_model_1.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,2,-39.800000000000004,-9.2,398,results\model_directory\fold_nbmcherry_8im0_gfp_seed_2_model_2.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,2,-17.7,-7.9,177,results\model_directory\fold_nbmcherry_8im0_gfp_seed_2_model_3.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,2,-28.200000000000003,-8.0,282,results\model_directory\fold_nbmcherry_8im0_gfp_seed_2_model_4.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,3,-21.0,-7.9,210,results\model_directory\fold_nbmcherry_8im0_gfp_seed_3_model_0.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,3,-30.8,-8.0,308,results\model_directory\fold_nbmcherry_8im0_gfp_seed_3_model_1.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,3,-21.900000000000002,-8.4,219,results\model_directory\fold_nbmcherry_8im0_gfp_seed_3_model_2.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,3,-16.5,-7.2,165,results\model_directory\fold_nbmcherry_8im0_gfp_seed_3_model_3.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,3,-24.3,-8.0,243,results\model_directory\fold_nbmcherry_8im0_gfp_seed_3_model_4.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,4,-37.6,-9.4,376,results\model_directory\fold_nbmcherry_8im0_gfp_seed_4_model_0.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,4,-30.400000000000002,-9.3,304,results\model_directory\fold_nbmcherry_8im0_gfp_seed_4_model_1.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,4,-28.5,-8.1,285,results\model_directory\fold_nbmcherry_8im0_gfp_seed_4_model_2.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,4,-24.400000000000002,-6.2,244,results\model_directory\fold_nbmcherry_8im0_gfp_seed_4_model_3.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,4,-23.0,-6.2,230,results\model_directory\fold_nbmcherry_8im0_gfp_seed_4_model_4.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,5,-17.7,-6.9,177,results\model_directory\fold_nbmcherry_8im0_gfp_seed_5_model_0.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,5,-23.5,-7.7,235,results\model_directory\fold_nbmcherry_8im0_gfp_seed_5_model_1.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,5,-30.400000000000002,-8.6,304,results\model_directory\fold_nbmcherry_8im0_gfp_seed_5_model_2.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,5,-17.7,-6.9,177,results\model_directory\fold_nbmcherry_8im0_gfp_seed_5_model_3.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,5,-23.1,-9.5,231,results\model_directory\fold_nbmcherry_8im0_gfp_seed_5_model_4.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,6,-17.0,-7.6,170,results\model_directory\fold_nbmcherry_8im0_gfp_seed_6_model_0.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,6,-30.3,-8.4,303,results\model_directory\fold_nbmcherry_8im0_gfp_seed_6_model_1.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,6,-19.1,-7.6,191,results\model_directory\fold_nbmcherry_8im0_gfp_seed_6_model_2.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,6,-30.3,-7.6,303,results\model_directory\fold_nbmcherry_8im0_gfp_seed_6_model_3.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,6,-11.3,-6.7,113,results\model_directory\fold_nbmcherry_8im0_gfp_seed_6_model_4.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,7,-21.3,-7.6,213,results\model_directory\fold_nbmcherry_8im0_gfp_seed_7_model_0.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,7,-23.0,-7.7,230,results\model_directory\fold_nbmcherry_8im0_gfp_seed_7_model_1.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,7,-28.0,-8.2,280,results\model_directory\fold_nbmcherry_8im0_gfp_seed_7_model_2.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,7,-20.6,-7.6,206,results\model_directory\fold_nbmcherry_8im0_gfp_seed_7_model_3.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,7,-21.200000000000003,-7.5,212,results\model_directory\fold_nbmcherry_8im0_gfp_seed_7_model_4.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,8,-13.8,-7.2,138,results\model_directory\fold_nbmcherry_8im0_gfp_seed_8_model_0.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,8,-14.200000000000001,-7.4,142,results\model_directory\fold_nbmcherry_8im0_gfp_seed_8_model_1.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,8,-18.8,-7.8,188,results\model_directory\fold_nbmcherry_8im0_gfp_seed_8_model_2.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,8,-18.2,-7.9,182,results\model_directory\fold_nbmcherry_8im0_gfp_seed_8_model_3.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,8,-18.0,-7.7,180,results\model_directory\fold_nbmcherry_8im0_gfp_seed_8_model_4.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,9,-22.0,-8.2,220,results\model_directory\fold_nbmcherry_8im0_gfp_seed_9_model_0.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,9,-15.600000000000001,-7.4,156,results\model_directory\fold_nbmcherry_8im0_gfp_seed_9_model_1.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,9,-19.0,-8.6,190,results\model_directory\fold_nbmcherry_8im0_gfp_seed_9_model_2.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,9,-24.6,-8.9,246,results\model_directory\fold_nbmcherry_8im0_gfp_seed_9_model_3.cif,1,False
nbmcherry_8im0_gfp,nbmcherry_8im0,gfp,9,-23.3,-8.1,233,results\model_directory\fold_nbmcherry_8im0_gfp_seed_9_model_4.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,1,-34.7,-9.1,347,results\model_directory\fold_nbmcherry_8im0_lys_seed_1_model_0.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,1,-36.6,-9.1,366,results\model_directory\fold_nbmcherry_8im0_lys_seed_1_model_1.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,1,-17.900000000000002,-7.8,179,results\model_directory\fold_nbmcherry_8im0_lys_seed_1_model_2.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,1,-24.900000000000002,-10.1,249,results\model_directory\fold_nbmcherry_8im0_lys_seed_1_model_3.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,1,-45.900000000000006,-9.7,459,results\model_directory\fold_nbmcherry_8im0_lys_seed_1_model_4.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,10,-35.0,-9.3,350,results\model_directory\fold_nbmcherry_8im0_lys_seed_10_model_0.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,10,-24.900000000000002,-8.2,249,results\model_directory\fold_nbmcherry_8im0_lys_seed_10_model_1.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,10,-18.2,-8.1,182,results\model_directory\fold_nbmcherry_8im0_lys_seed_10_model_2.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,10,-14.200000000000001,-8.0,142,results\model_directory\fold_nbmcherry_8im0_lys_seed_10_model_3.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,10,-15.100000000000001,-8.2,151,results\model_directory\fold_nbmcherry_8im0_lys_seed_10_model_4.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,2,-20.8,-8.1,208,results\model_directory\fold_nbmcherry_8im0_lys_seed_2_model_0.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,2,-19.6,-8.3,196,results\model_directory\fold_nbmcherry_8im0_lys_seed_2_model_1.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,2,-13.9,-8.7,139,results\model_directory\fold_nbmcherry_8im0_lys_seed_2_model_2.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,2,-13.700000000000001,-7.7,137,results\model_directory\fold_nbmcherry_8im0_lys_seed_2_model_3.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,2,-20.200000000000003,-5.5,202,results\model_directory\fold_nbmcherry_8im0_lys_seed_2_model_4.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,3,-32.800000000000004,-10.2,328,results\model_directory\fold_nbmcherry_8im0_lys_seed_3_model_0.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,3,-26.0,-9.3,260,results\model_directory\fold_nbmcherry_8im0_lys_seed_3_model_1.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,3,-16.7,-8.0,167,results\model_directory\fold_nbmcherry_8im0_lys_seed_3_model_2.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,3,-23.5,-8.6,235,results\model_directory\fold_nbmcherry_8im0_lys_seed_3_model_3.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,3,-17.5,-8.3,175,results\model_directory\fold_nbmcherry_8im0_lys_seed_3_model_4.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,4,-36.800000000000004,-8.5,368,results\model_directory\fold_nbmcherry_8im0_lys_seed_4_model_0.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,4,-24.1,-9.3,241,results\model_directory\fold_nbmcherry_8im0_lys_seed_4_model_1.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,4,-30.1,-8.3,301,results\model_directory\fold_nbmcherry_8im0_lys_seed_4_model_2.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,4,-21.3,-8.4,213,results\model_directory\fold_nbmcherry_8im0_lys_seed_4_model_3.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,4,-14.0,-8.8,140,results\model_directory\fold_nbmcherry_8im0_lys_seed_4_model_4.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,5,-31.8,-9.9,318,results\model_directory\fold_nbmcherry_8im0_lys_seed_5_model_0.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,5,-19.400000000000002,-8.1,194,results\model_directory\fold_nbmcherry_8im0_lys_seed_5_model_1.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,5,-33.800000000000004,-8.8,338,results\model_directory\fold_nbmcherry_8im0_lys_seed_5_model_2.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,5,-27.400000000000002,-8.5,274,results\model_directory\fold_nbmcherry_8im0_lys_seed_5_model_3.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,5,-16.900000000000002,-8.3,169,results\model_directory\fold_nbmcherry_8im0_lys_seed_5_model_4.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,6,-33.5,-9.1,335,results\model_directory\fold_nbmcherry_8im0_lys_seed_6_model_0.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,6,-33.800000000000004,-9.0,338,results\model_directory\fold_nbmcherry_8im0_lys_seed_6_model_1.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,6,-15.100000000000001,-7.2,151,results\model_directory\fold_nbmcherry_8im0_lys_seed_6_model_2.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,6,-49.2,-8.5,492,results\model_directory\fold_nbmcherry_8im0_lys_seed_6_model_3.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,6,-18.5,-8.3,185,results\model_directory\fold_nbmcherry_8im0_lys_seed_6_model_4.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,7,-29.6,-9.3,296,results\model_directory\fold_nbmcherry_8im0_lys_seed_7_model_0.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,7,-23.400000000000002,-9.1,234,results\model_directory\fold_nbmcherry_8im0_lys_seed_7_model_1.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,7,-45.1,-8.6,451,results\model_directory\fold_nbmcherry_8im0_lys_seed_7_model_2.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,7,-27.900000000000002,-9.8,279,results\model_directory\fold_nbmcherry_8im0_lys_seed_7_model_3.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,7,-33.1,-7.6,331,results\model_directory\fold_nbmcherry_8im0_lys_seed_7_model_4.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,8,-28.3,-9.1,283,results\model_directory\fold_nbmcherry_8im0_lys_seed_8_model_0.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,8,-19.700000000000003,-7.6,197,results\model_directory\fold_nbmcherry_8im0_lys_seed_8_model_1.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,8,-12.4,-7.7,124,results\model_directory\fold_nbmcherry_8im0_lys_seed_8_model_2.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,8,-17.900000000000002,-9.1,179,results\model_directory\fold_nbmcherry_8im0_lys_seed_8_model_3.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,8,-16.8,-7.8,168,results\model_directory\fold_nbmcherry_8im0_lys_seed_8_model_4.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,9,-33.1,-10.0,331,results\model_directory\fold_nbmcherry_8im0_lys_seed_9_model_0.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,9,-18.1,-7.7,181,results\model_directory\fold_nbmcherry_8im0_lys_seed_9_model_1.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,9,-16.5,-9.0,165,results\model_directory\fold_nbmcherry_8im0_lys_seed_9_model_2.cif,1,False
nbmcherry_8im0_lys,nbmcherry_8im0,lys,9,-36.5,-10.0,365,results\model_directory\fold_nbmcherry_8im0_lys_seed_9_model_3.cif,1,False
